X_Minimum,X_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Length_of_Conveyer,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,SigmoidOfAreas
256,280,549,76,46,62823,79,1353,0.3174,0.3972,0.5926,0.0198,0.2895,0.8868,1.0,2.7168,1.4314,1.6233,0.4074,0.9984
1033,1050,59,18,12,7391,113,1628,0.7385,0.5662,0.4706,0.0103,0.9444,0.8333,0.0,1.7708,1.2305,1.0,-0.5294,0.2482
19,40,563,47,43,59901,58,1358,0.0296,0.5904,0.0962,0.0228,0.7069,0.6596,0.0,2.7505,1.699,1.4914,-0.9039,0.9998
56,175,6376,212,124,676047,43,1358,0.0842,0.4927,1.0,0.0966,0.7149,0.4503,0.5,2.8122,2.1271,1.4771,0.0,1.0
892,904,116,15,14,11647,68,1360,0.5691,0.2083,0.8571,0.0088,0.8,1.0,1.0,2.0645,1.0792,1.1461,0.1429,0.2901
39,209,5724,223,117,649137,40,1358,0.0574,0.4486,0.3841,0.1239,0.7531,0.5955,0.0,3.7646,2.2253,1.7243,-0.6159,1.0
13,21,182,13,31,18671,88,1353,0.0118,0.4382,0.4348,0.0081,0.6154,1.0,1.0,2.2648,1.0414,1.4914,0.5652,0.8778
1333,1343,54,12,9,4674,77,1358,0.4091,0.2361,0.8889,0.0059,0.8333,1.0,0.0,1.7324,1.0,0.9542,-0.1111,0.1773
1332,1338,56,8,10,5957,80,1688,0.0398,0.2875,0.8,0.0044,1.0,1.0,0.0,1.7482,0.7782,1.0,-0.2,0.1852
1152,1167,114,23,15,12886,107,1362,0.5534,0.4619,0.9333,0.0111,0.6522,0.9333,0.0,2.0569,1.1761,1.1461,-0.0667,0.3509
1144,1159,665,54,54,73055,111,1690,0.2801,0.6775,0.3252,0.0228,0.3611,0.2857,0.0,2.8122,1.4914,1.415,-0.6748,0.9932
41,215,14949,720,469,1758655,27,1400,0.0614,0.4094,0.915,0.1283,0.2459,0.3049,1.0,4.1746,2.2406,2.238,0.085,1.0
1625,1637,196,15,32,29896,120,1687,0.0047,0.2988,0.0736,0.0071,0.8,1.0,1.0,2.2923,1.0792,1.5051,0.9264,0.5951
615,622,16,8,8,2025,110,1364,0.8897,0.4,0.8,0.0059,0.8889,1.0,1.0,1.2041,0.9031,0.9031,0.2,0.1322
589,601,69,8,11,7279,95,1684,0.8485,0.2045,0.7273,0.0047,1.0,1.0,1.0,1.8389,0.9031,1.0414,0.2727,0.1934
1287,1296,262,22,24,30104,123,1356,0.1162,0.5322,0.45,0.0148,0.5652,0.6316,0.0,2.4183,1.301,1.2041,-0.55,0.5378
51,76,133,24,16,14132,120,1356,0.0592,0.6098,0.5454,0.0162,0.8333,0.75,0.0,2.1239,1.3979,1.0792,-0.4545,0.4366
586,594,74,13,11,4442,71,1710,0.783,0.2333,0.8182,0.0053,0.6923,1.0,1.0,1.8692,0.9542,1.0414,0.1818,0.2051
10,32,144,44,26,16975,84,1356,0.0147,0.3616,0.9375,0.0125,0.3778,0.8824,1.0,2.1584,1.2305,1.1761,0.0625,0.3977
98,164,1970,174,103,197365,78,1353,0.0,0.3636,0.1569,0.0546,0.2159,0.9682,1.0,3.2997,1.8389,2.0128,0.8431,1.0
1310,1316,84,15,20,9968,99,1362,0.0459,0.3,0.35,0.0052,0.4667,1.0,1.0,1.9243,0.8451,1.301,0.65,0.2532
39,191,13114,617,396,1508093,35,1402,0.0556,0.4717,0.8621,0.1077,0.237,0.4512,0.0,4.1201,2.179,2.1732,-0.1379,1.0
1128,1141,52,10,10,5577,102,1690,0.5454,0.5833,0.8,0.0047,0.8,1.0,1.0,1.716,0.9031,1.0,0.2,0.1812
1085,1103,192,16,23,18218,78,1364,0.3965,0.2663,0.4783,0.0095,0.5,1.0,1.0,2.2833,1.1139,1.3617,0.5217,0.5642
39,194,5519,216,124,570911,39,1358,0.0574,0.3846,0.3785,0.1141,0.7172,0.4497,0.0,3.7438,2.1903,1.7708,-0.6215,1.0
1131,1157,308,64,37,37264,122,1358,0.2371,0.5264,0.5172,0.0243,0.5156,0.5676,0.0,2.4829,1.5185,1.1761,-0.4828,0.7079
914,936,124,28,16,13173,96,1356,0.6289,0.6042,0.7857,0.0155,0.9546,0.5625,0.0,2.0969,1.3222,1.0414,-0.2143,0.3509
1063,1083,495,57,50,48231,90,1362,0.4106,0.5278,0.6207,0.0147,0.3333,0.6,1.0,2.6902,1.301,1.4624,0.3793,0.9747
41,192,11711,588,363,1328712,27,1402,0.0585,0.494,0.9551,0.1064,0.2472,0.4833,0.0,4.062,2.1732,2.2304,-0.0449,1.0
936,944,38,9,9,4409,96,1692,0.6572,0.0972,0.8889,0.0047,0.8889,1.0,1.0,1.5798,0.9031,0.9542,0.1111,0.1773
1084,1097,73,16,20,8709,84,1362,0.4107,0.3038,0.35,0.0059,0.5,1.0,1.0,1.8633,0.9031,1.301,0.65,0.2532
1398,1445,1467,197,162,1481991,80,1648,0.0896,0.4331,0.0261,0.0236,0.1624,0.9074,1.0,3.1758,1.5051,2.1644,0.9739,1.0
357,370,123,13,18,12881,78,1687,0.539,0.3173,0.6111,0.0065,0.8461,1.0,1.0,2.0899,1.0414,1.2553,0.3889,0.3329
1199,1207,78,17,11,10477,145,1632,0.2171,0.4727,0.9091,0.0061,0.6471,0.9091,0.0,1.8921,1.0414,1.0,-0.0909,0.2173
1123,1133,177,20,24,18774,65,1362,0.3187,0.2202,0.4583,0.0081,0.55,1.0,1.0,2.248,1.0414,1.3802,0.5417,0.4366
1073,1094,1695,61,108,182339,74,1687,0.4433,0.5347,0.1177,0.0111,0.2124,0.9857,1.0,3.2292,1.5563,1.9494,0.8824,1.0
1194,1205,168,35,35,18402,107,1354,0.2278,0.563,0.7353,0.0125,0.5,0.9714,1.0,2.2253,1.2305,1.5315,0.2647,0.9747
1362,1378,573,19,60,59074,58,1356,0.0547,0.6282,0.2807,0.0095,0.8947,1.0,1.0,2.7672,1.1139,1.7781,0.7193,0.9999
669,684,168,13,27,16835,96,1362,0.7931,0.4309,0.5263,0.0059,0.6154,1.0,1.0,2.2253,0.9031,1.4314,0.4737,0.5096
1207,1214,247,22,31,31824,123,1354,0.4106,0.4318,0.5172,0.0081,0.3889,0.9677,1.0,2.3927,1.0414,1.4914,0.4828,0.6781
127,166,238,53,31,30361,118,1362,0.1747,0.6234,0.9412,0.0287,0.4688,0.5161,0.0,2.3766,1.5441,1.2041,-0.0588,0.8894
1568,1584,161,51,50,18471,106,1354,0.2324,0.5457,0.4,0.0118,0.3333,0.96,1.0,2.2068,1.2041,1.699,0.6,0.7254
39,191,12260,634,359,1431766,29,1400,0.0557,0.512,0.9102,0.1086,0.2409,0.4108,1.0,4.0885,2.1818,2.1367,0.0898,1.0
1357,1373,133,17,34,15385,103,1666,0.3264,0.3952,0.4516,0.0095,0.7647,0.8235,1.0,2.1239,1.1139,1.4914,0.5484,0.7065
836,864,336,39,39,39648,118,1364,0.6995,0.7229,0.9565,0.0176,0.6154,0.7222,1.0,2.5263,1.3802,1.3617,0.0435,0.7955
1361,1380,122,31,22,13961,92,1364,0.0458,0.6383,0.625,0.0191,0.6452,0.7273,0.0,2.0864,1.415,1.2041,-0.375,0.633
1221,1232,308,26,30,30269,100,1650,0.1812,0.3965,0.35,0.0104,0.6489,1.0,1.0,2.4843,1.2305,1.4771,0.65,0.7955
41,214,6515,257,128,723207,36,1373,0.0605,0.4508,0.3778,0.1291,0.6337,0.5114,0.0,3.8229,2.243,1.8389,-0.6222,1.0
621,632,709,79,99,85442,99,1364,0.9106,0.5347,0.3636,0.0125,0.2532,0.9889,1.0,2.8507,1.2305,1.9494,0.6364,0.9998
1094,1106,749,59,112,79380,104,1360,0.5802,0.3111,0.35,0.022,0.3134,0.9861,1.0,2.847,1.4771,2.0,0.65,0.9993
1177,1193,128,24,20,16908,121,1373,0.3539,0.4545,0.52,0.0081,0.5238,1.0,1.0,2.1072,1.0414,1.301,0.48,0.5296
64,92,1030,70,56,70737,21,1360,0.0758,0.2642,0.2174,0.0206,0.1867,0.9825,1.0,3.0149,1.4472,1.7324,0.7826,0.9999
723,739,253,31,32,26255,81,1354,0.0047,0.4336,0.3103,0.0118,0.3769,0.9322,1.0,2.4031,1.2041,1.4624,0.6897,0.7411
1288,1302,192,51,18,19650,124,1353,0.1213,0.5221,0.7391,0.0126,0.3333,0.9444,1.0,2.2833,1.2305,1.2305,0.2609,0.6438
4,13,571,37,76,62225,112,1387,0.0071,0.3987,0.1429,0.0081,0.2414,0.9778,1.0,2.7566,1.0414,1.8389,0.8571,0.9991
14,32,207,106,36,25809,114,1356,0.0369,0.6756,0.6429,0.0148,0.2076,0.5385,1.0,2.316,1.301,1.4472,0.3571,0.9961
1015,1031,279,53,29,31538,92,1387,0.4673,0.6414,0.2391,0.0117,0.3913,0.9167,0.0,2.4168,1.2041,1.2553,-0.7609,0.3241
89,918,4307,417,106,456908,78,1362,0.1177,0.4034,0.064,0.1044,0.9671,0.3559,0.0,3.6342,2.1523,2.1461,-0.936,1.0
41,216,6515,279,160,684236,36,1358,0.0604,0.4272,0.3886,0.1289,0.6272,0.4187,0.0,3.8139,2.243,1.8325,-0.6114,1.0
1328,1338,140,18,27,5606,35,1387,0.0707,0.2667,0.5454,0.0074,0.5556,1.0,1.0,2.1461,1.0,1.4314,0.4545,0.4366
793,801,85,13,12,8140,91,1692,0.8789,0.2346,0.75,0.0089,0.9231,1.0,0.0,1.9294,1.0792,1.0792,-0.25,0.2432
126,148,659,102,93,79713,113,1356,0.0604,0.4493,0.7273,0.0161,0.3771,0.8235,1.0,2.8048,1.3424,1.9777,0.2727,0.9999
1223,1237,184,25,23,20993,93,1360,0.2872,0.4413,0.4583,0.0065,0.45,1.0,1.0,2.2601,0.9542,1.3617,0.5417,0.3663
144,151,62,13,11,6165,90,1358,0.2123,0.2159,0.7273,0.0066,0.6923,1.0,1.0,1.7924,0.9542,1.0414,0.2727,0.1934
1134,1156,178,19,17,17592,59,1364,0.305,0.302,0.9412,0.0117,0.8421,1.0,1.0,2.2504,1.2041,1.2305,0.0588,0.4498
107,120,58,22,19,7588,124,1356,0.1593,0.5893,0.9231,0.0103,0.6364,0.6316,0.0,1.7634,1.1461,1.0792,-0.0769,0.2432
1580,1590,91,14,14,7263,71,1688,0.1182,0.4388,0.5,0.0059,0.7143,1.0,1.0,1.959,1.0,1.1461,0.5,0.204
581,592,128,24,20,14167,91,1690,0.8442,0.2841,0.6667,0.0089,0.5833,1.0,1.0,2.1072,1.1761,1.301,0.3333,0.3601
1063,1083,124,21,21,14703,91,1362,0.442,0.6,0.6,0.0147,0.7143,0.7143,0.0,2.0934,1.301,1.1761,-0.4,0.374
873,891,264,31,23,28625,93,1356,0.738,0.4929,0.7368,0.014,0.6552,0.8261,0.0,2.4216,1.2787,1.2787,-0.2632,0.4399
1605,1613,73,14,14,6996,73,1656,0.0531,0.2857,0.5714,0.0048,0.5714,1.0,1.0,1.8633,0.9031,1.1461,0.4286,0.2469
852,860,52,10,9,5795,90,1690,0.7527,0.2778,0.8889,0.0047,0.7,1.0,1.0,1.716,0.9031,0.9542,0.1111,0.1773
9,21,430,57,78,43449,78,1356,0.0177,0.5577,0.1539,0.0088,0.2105,1.0,1.0,2.6335,1.0792,1.8921,0.8461,0.9856
0,21,926,120,140,105560,9,1687,0.0,0.4194,0.0759,0.0125,0.2167,0.9074,1.0,2.9666,1.3222,2.1644,0.9241,1.0
545,583,203,48,24,22191,80,1360,0.7,0.399,0.9615,0.0169,0.6842,0.8667,1.0,2.3032,1.3617,1.3222,0.0385,0.4913
1297,1305,124,32,17,12587,95,1648,0.2705,0.3381,0.2941,0.0118,0.381,0.9444,1.0,2.0969,1.2041,1.2305,0.7059,0.6574
18,32,111,25,28,13577,84,1356,0.0369,0.4954,0.5556,0.0081,0.44,0.8571,1.0,2.0453,1.0414,1.2553,0.4444,0.3601
1448,1468,122,30,12,13987,82,1650,0.271,0.328,0.7391,0.0148,0.8,0.9167,0.0,2.0864,1.301,1.2305,-0.2609,0.6438
41,212,6827,293,153,732196,43,1362,0.0604,0.4583,0.3918,0.1274,0.6436,0.4963,0.0,3.8146,2.238,1.8261,-0.6082,1.0
559,572,103,34,32,12886,119,1378,0.6773,0.5667,0.5172,0.0104,0.6071,0.8636,1.0,2.0128,1.1461,1.4314,0.4828,0.6868
1085,1103,58,18,5,6760,93,1358,0.6446,0.2041,0.2778,0.0131,1.0,1.0,0.0,1.7634,1.2553,0.699,-0.7222,0.1954
39,217,7250,328,172,751452,37,1356,0.0575,0.4934,0.6634,0.1262,0.5408,0.4186,0.0,3.8335,2.2455,1.9395,-0.3366,1.0
143,166,536,34,43,68349,119,1374,0.195,0.4267,0.6,0.0095,0.3823,0.9524,1.0,2.7292,1.1139,1.5563,0.4,0.9519
1220,1232,78,11,11,7804,81,1354,0.1478,0.3726,0.8182,0.0051,0.5714,1.0,1.0,1.8921,0.8451,1.0414,0.1818,0.2051
41,214,6293,277,160,688430,38,1358,0.0604,0.4121,0.3988,0.1289,0.6809,0.536,0.0,3.8649,2.243,1.8261,-0.6012,1.0
1161,1170,110,15,15,12652,95,1364,0.2482,0.2349,0.5,0.0089,0.8,1.0,1.0,2.0414,1.0792,1.1761,0.5,0.2384
484,518,477,134,82,62823,113,1360,0.6568,0.7109,0.5,0.0301,0.4595,0.5,0.0,2.6785,1.7076,1.4472,-0.5,0.9979
1257,1275,289,34,33,26694,75,1372,0.1261,0.5,0.6429,0.0132,0.5294,0.7778,1.0,2.4609,1.2553,1.4472,0.3571,0.7933
0,17,378,39,44,389429,69,1353,0.0,0.2954,0.2045,0.0066,0.2308,1.0,1.0,2.5775,0.9542,1.6435,0.7954,0.8299
525,545,563,34,101,58157,78,1358,0.65,0.4375,0.3769,0.0132,0.3778,0.7949,1.0,2.7604,1.2553,1.8261,0.6131,1.0
1118,1130,122,40,25,13352,96,1356,0.2675,0.5457,0.5538,0.0279,0.975,0.44,0.0,2.0864,1.5798,1.0414,-0.4462,0.3834
1140,1147,52,6,7,6761,105,1710,0.6464,0.2143,0.5714,0.0059,1.0,1.0,0.0,1.716,0.9031,0.8451,-0.4286,0.1384
0,12,146,30,14,18480,110,1353,0.1712,0.5436,0.5882,0.014,0.6333,0.6429,0.0,2.1644,1.2787,1.0792,-0.4118,0.3977
623,632,84,9,9,8996,81,1694,0.9236,0.3929,0.9,0.0065,0.7778,1.0,0.0,1.9243,1.0414,0.9542,-0.1,0.1954
39,51,128,24,15,14877,56,1400,0.0557,0.3654,0.9231,0.0079,0.4583,0.8667,1.0,2.1072,1.0414,1.1139,0.0769,0.3494
642,647,51,10,8,5464,81,1358,0.9602,0.55,1.0,0.0059,1.0,1.0,0.5,1.7076,1.0,0.9031,0.0,0.1852
462,486,788,67,137,80541,95,1687,0.5982,0.3061,0.2581,0.0096,0.2895,1.0,1.0,2.8965,1.2041,2.1173,0.7419,0.9998
906,918,58,11,14,6999,49,1694,0.5058,0.2083,0.5714,0.0047,1.0,1.0,1.0,1.7634,0.9031,1.1461,0.4286,0.1862
614,622,83,12,15,10702,125,1364,0.9004,0.3393,0.5333,0.0059,0.6667,1.0,1.0,1.9191,0.9031,1.1761,0.4667,0.2288
1224,1235,98,16,17,10855,107,1358,0.2055,0.4593,0.6,0.0066,0.5625,1.0,1.0,1.9912,0.9542,1.2359,0.4,0.2469
39,191,10880,657,387,1299720,29,1402,0.0556,0.4931,0.9394,0.1099,0.2331,0.4108,0.0,3.0704,2.1847,2.1703,-0.0606,1.0
1152,1187,171,27,29,18671,94,1626,0.2866,0.3647,0.5185,0.0086,0.5185,0.931,1.0,2.233,1.1461,1.4314,0.4815,0.5096
158,168,98,22,14,10500,100,1356,0.2324,0.5536,0.8571,0.0103,0.6364,0.9286,0.0,1.9912,1.1461,1.0792,-0.1429,0.2901
17,27,268,18,24,24462,27,1358,0.0354,0.3287,0.8889,0.0101,0.9444,1.0,1.0,2.4281,1.2305,1.3802,0.1111,0.7833
0,12,705,62,76,71112,85,1687,0.1162,0.5896,0.1818,0.0081,0.4737,0.9858,1.0,2.8488,1.0414,1.8573,0.8182,0.9994
8,16,144,13,21,9778,64,1687,0.0059,0.3619,0.4762,0.0059,0.7692,1.0,1.0,2.1584,1.0,1.3222,0.5238,0.3509
1611,1619,86,13,13,10152,84,1656,0.0638,0.3776,0.8461,0.0066,0.8461,1.0,1.0,1.9345,1.0414,1.1139,0.1539,0.257
1122,1137,227,47,31,22191,96,1360,0.6194,0.3519,0.1803,0.0081,0.234,1.0,1.0,2.356,1.0414,1.4914,0.8197,0.5642
833,856,202,56,22,20438,113,1356,0.9102,0.6474,0.1806,0.0248,0.7193,0.3934,0.0,2.3054,1.6335,1.0792,-0.8194,0.7281
1162,1172,112,16,14,11748,75,1356,0.2757,0.2315,0.8571,0.0088,0.875,1.0,1.0,2.0492,1.0792,1.1461,0.1429,0.2901
532,544,168,17,15,19901,86,1688,0.6311,0.3231,0.9333,0.0083,0.8235,1.0,1.0,2.2253,1.1461,1.1761,0.0667,0.3509
799,806,35,8,7,4385,129,1698,0.9411,0.4286,0.75,0.0047,1.0,0.8571,0.0,1.5441,0.9031,0.7782,-0.25,0.1551
1194,1219,122,28,13,14260,120,1364,0.2675,0.4967,0.6923,0.0139,0.6786,0.6923,0.0,2.0864,1.2787,0.9542,-0.3077,0.4729
900,956,178,38,32,22708,115,1690,0.9685,0.4086,0.4688,0.0186,0.8421,0.625,0.0,2.2504,1.4914,1.5051,-0.5313,0.7659
620,637,677,55,67,71112,99,1364,0.9106,0.3864,0.1739,0.0088,0.2105,1.0,1.0,2.8306,1.0792,1.8129,0.8261,0.9708
1333,1340,65,10,11,6757,93,1688,0.3352,0.2727,0.9091,0.0065,1.0,1.0,0.0,1.8129,1.0414,1.0414,-0.0909,0.1934
1175,1214,265,58,33,32153,116,1356,0.2057,0.4441,0.4848,0.0198,0.6042,0.8182,0.0,2.4232,1.4314,1.5185,-0.5152,0.8183
41,214,6828,275,134,723207,44,1358,0.0604,0.4678,0.3943,0.1289,0.6364,0.5149,0.0,3.836,2.243,1.8129,-0.6057,1.0
1321,1332,217,20,38,24834,101,1362,0.0325,0.3333,0.2895,0.0081,0.55,1.0,1.0,2.3365,1.0414,1.5798,0.7105,0.6839
1194,1219,1035,81,55,132939,112,1366,0.2054,0.6763,0.8841,0.0269,0.4568,0.6279,1.0,3.0149,1.5682,1.8325,0.1159,1.0
41,211,6404,296,132,660910,39,1358,0.0604,0.4441,0.3941,0.1246,0.5676,0.5245,0.0,3.8084,2.2304,1.8325,-0.6059,1.0
354,467,6381,173,88,678752,33,1360,0.5191,0.5596,0.3584,0.1044,0.7225,0.3514,0.0,3.8084,2.1523,1.6721,-0.6416,1.0
41,218,6525,310,149,674367,38,1358,0.0604,0.4707,0.3815,0.1303,0.5742,0.4497,0.0,3.8146,2.248,1.8261,-0.6185,1.0
1558,1564,93,11,13,9671,49,1692,0.1213,0.2778,0.6923,0.0065,0.9167,1.0,1.0,1.9685,1.0414,1.1139,0.3077,0.2253
41,216,6878,247,156,688430,39,1358,0.0604,0.41,0.3918,0.1303,0.7172,0.4295,0.0,3.8342,2.248,1.8261,-0.6082,1.0
215,340,705,175,113,81625,115,1360,0.1441,0.4285,0.3913,0.0323,0.7771,0.5105,0.0,3.8197,1.6233,1.8062,-0.6087,1.0
1206,1215,86,10,20,8813,91,1364,0.1688,0.4,0.4,0.0052,0.9,1.0,1.0,1.9345,0.8451,1.301,0.6,0.2469
39,187,6117,558,349,637883,38,1400,0.0557,0.3638,0.9494,0.1057,0.2401,0.4351,1.0,3.7893,2.1703,2.1732,0.0506,1.0
1027,1045,329,18,24,36875,101,1364,0.4846,0.3954,0.6364,0.0081,0.6389,1.0,1.0,2.5276,1.0414,1.3802,0.3636,0.7955
1345,1360,67,14,10,8808,116,1650,0.3539,0.4396,0.5385,0.0079,0.9286,0.9,0.0,1.8261,1.1139,0.8451,-0.4615,0.1965
855,861,72,10,14,8361,72,1687,0.0,0.3333,0.6429,0.0053,0.9,1.0,1.0,1.8573,0.9542,1.1461,0.3571,0.1852
616,622,178,21,16,17592,95,1362,0.7463,0.4063,0.75,0.0081,0.4737,1.0,1.0,2.2504,1.0414,1.2041,0.25,0.3494
1255,1261,115,12,21,13096,148,1387,0.2439,0.4276,0.5714,0.0065,0.75,1.0,1.0,2.0607,0.9542,1.3222,0.4286,0.2901
1258,1271,153,20,19,18013,103,1690,0.1237,0.3025,0.9474,0.0108,0.8,1.0,1.0,2.1847,1.2553,1.2787,0.0526,0.3787
460,534,350,109,59,34599,103,1358,0.6517,0.7074,0.8841,0.0545,0.6789,0.4407,0.0,2.5441,1.8692,1.415,-0.1159,1.0
41,211,5702,234,131,684236,43,1358,0.0605,0.4332,0.3918,0.1259,0.6387,0.5454,0.0,3.7981,2.233,1.9731,-0.6082,1.0
41,1322,7292,466,536,716869,43,1352,0.0585,0.496,0.0638,0.0255,0.0782,0.9592,1.0,3.8628,1.5441,2.5752,0.9362,1.0
1170,1176,56,10,9,6216,92,1652,0.6316,0.2222,1.0,0.0073,1.0,1.0,0.5,1.7482,1.0,0.9542,0.0,0.1862
1565,1578,82,15,12,8602,89,1687,0.0434,0.2361,0.6667,0.0066,0.8,1.0,1.0,1.9138,1.0414,1.0792,0.3333,0.266
563,571,78,14,8,9484,77,1692,0.3241,0.1875,0.9167,0.0071,0.8571,1.0,0.0,1.8921,1.0792,0.9031,-0.0833,0.2173
634,655,218,42,33,27326,106,1372,0.8226,0.4658,0.6087,0.0102,0.3333,0.8261,1.0,2.3345,1.1461,1.3617,0.3913,0.6839
174,189,122,31,15,14697,119,1358,0.2518,0.5667,0.8125,0.0176,0.8065,0.8,0.0,2.0828,1.3802,1.1139,-0.1875,0.4399
39,178,5357,209,133,527906,53,1400,0.1265,0.4759,0.3389,0.0971,0.7514,0.4,0.0,3.7316,2.1206,1.7559,-0.6611,1.0
1082,1094,83,28,16,9105,85,1360,0.3853,0.6357,0.75,0.0094,0.75,0.75,0.0,1.9191,1.2041,1.0792,-0.25,0.3241
1272,1285,66,21,11,7508,100,1360,0.1456,0.4,0.4762,0.0103,0.8095,0.8182,0.0,1.8195,1.3222,1.0,-0.5238,0.3509
0,21,209,23,27,26694,114,1362,0.0,0.6764,0.75,0.0147,0.7391,0.8518,0.0,2.3201,1.301,1.3617,-0.25,0.8705
621,632,884,74,107,97514,101,1364,0.9106,0.405,0.1136,0.0081,0.1487,0.9861,1.0,2.9159,1.0414,2.0294,0.8864,0.9975
19,28,69,13,11,8745,114,1687,0.0107,0.2727,0.8182,0.0065,0.6923,1.0,1.0,1.8389,0.9542,1.0414,0.1818,0.2051
39,177,4080,196,91,435821,51,1358,0.0574,0.3952,0.3643,0.0957,0.7472,0.5897,0.0,3.6107,2.1139,1.716,-0.6357,1.0
919,928,52,9,8,8801,128,1387,0.6166,0.3125,0.8,0.0058,0.8889,1.0,0.0,1.716,0.9031,0.9031,-0.2,0.1852
1202,1214,116,20,24,13352,111,1364,0.2121,0.5185,0.5909,0.0103,0.8,0.7778,1.0,2.0645,1.1461,1.3424,0.4091,0.4729
1677,1688,126,24,26,9137,24,1692,0.0047,0.4103,0.2308,0.0053,0.375,1.0,1.0,2.1004,0.9542,1.415,0.7692,0.2445
563,568,17,7,6,2167,122,1356,0.8792,0.3333,1.0,0.0044,0.8571,1.0,0.5,1.2305,0.7782,0.7782,0.0,0.1449
1379,1402,1543,44,30,17274,102,1690,0.2929,0.6513,0.6923,0.0214,0.6693,0.8333,0.0,3.1884,1.4624,1.3222,-0.3077,1.0
1251,1258,101,14,15,10704,82,1360,0.2047,0.26,0.75,0.0074,0.7143,1.0,1.0,2.0043,1.0,1.2041,0.25,0.3241
1103,1170,571,70,40,62384,78,1353,0.4339,0.5582,0.2692,0.031,0.3333,0.95,1.0,2.7566,1.6128,1.5315,0.7308,0.9172
1245,1258,352,58,43,39648,70,1360,0.1277,0.3552,0.2115,0.0081,0.2,1.0,1.0,2.5465,1.0414,1.6335,0.7885,0.8579
749,768,79,32,13,9498,112,1360,0.8015,0.5376,0.2892,0.0227,0.9688,0.6154,0.0,1.8976,1.4914,0.9031,-0.7108,0.2739
1151,1162,63,10,14,6593,86,1358,0.3118,0.254,0.5,0.0066,0.9,1.0,1.0,1.7993,0.9542,1.1461,0.5,0.204
822,841,86,12,3,10675,113,1694,0.6613,0.2333,0.0938,0.0189,1.0,0.75,0.0,1.9345,1.5051,0.4771,-0.9063,0.2018
49,72,134,34,14,14429,82,1358,0.0782,0.7193,0.4348,0.0213,0.8235,0.9444,0.0,2.1271,1.4624,1.2305,-0.5652,0.3945
1031,1036,55,13,12,8132,111,1387,0.6561,0.4,0.8,0.0058,0.6154,1.0,1.0,1.7404,0.9031,1.0792,0.2,0.1852
505,522,101,27,17,11439,89,1356,0.7437,0.4697,0.3529,0.0125,0.7407,0.6471,0.0,2.0043,1.2305,1.0414,-0.6471,0.3168
1245,1254,145,26,26,19450,125,1353,0.1396,0.5167,0.4167,0.0074,0.5,0.9615,1.0,2.1614,1.0,1.415,0.5833,0.3977
2,16,618,37,62,647965,83,1687,0.0083,0.3432,0.3846,0.0083,0.4583,0.9194,1.0,2.7903,1.1461,1.7924,0.6154,0.8299
1289,1305,209,35,35,24463,96,1353,0.2127,0.3025,0.2857,0.0125,0.3462,1.0,1.0,2.3201,1.2305,1.5441,0.7143,0.8183
6,17,265,25,30,32175,108,1360,0.0059,0.3175,0.3,0.0081,0.6,1.0,1.0,2.4232,1.0414,1.4771,0.7,0.6781
311,323,218,20,24,22124,82,1387,0.4031,0.303,0.6818,0.0108,0.75,0.9167,1.0,2.3385,1.1761,1.3424,0.3182,0.5708
1081,1098,114,22,18,14982,125,1362,0.4272,0.6234,0.4286,0.0103,0.6364,0.7778,0.0,2.0569,1.1461,1.1461,-0.5714,0.417
39,188,10914,976,680,1238454,27,1400,0.0557,0.4331,0.9535,0.1141,0.2266,0.4355,1.0,4.0449,2.1903,2.2175,0.0465,1.0
39,178,4403,257,127,499944,48,1358,0.0573,0.3404,0.3988,0.1141,0.6298,0.5402,0.0,3.6107,2.1903,1.7781,-0.6012,1.0
1203,1218,130,45,12,15951,114,1354,0.212,0.4911,0.3077,0.0158,0.8667,0.5833,0.0,2.1139,1.415,0.8451,-0.6923,0.3479
867,887,123,29,17,14877,101,1360,0.6097,0.5392,0.7,0.0147,0.5862,0.5882,0.0,2.0864,1.301,1.1139,-0.3,0.5903
43,166,9576,304,145,97514,50,1356,0.0576,0.5,0.3873,0.031,0.2735,0.5949,1.0,3.9812,1.6128,1.8129,0.6127,1.0
75,82,54,14,12,6528,92,1687,0.0841,0.4733,0.5833,0.0065,0.7143,1.0,1.0,1.7324,1.0414,1.0792,0.4167,0.1892
1257,1275,121,40,17,16571,118,1360,0.1211,0.5218,0.5789,0.0169,0.5,0.8824,0.0,2.0828,1.3617,1.1461,-0.4211,0.3494
1112,1133,994,80,67,1083941,89,1356,0.2094,0.5322,0.6863,0.0449,0.5571,0.5636,1.0,2.9974,1.7853,1.7324,0.3137,1.0
41,212,6059,274,147,656667,43,1356,0.0605,0.4331,0.3669,0.1274,0.6604,0.5426,0.0,3.8229,2.238,1.8389,-0.6331,1.0
0,12,1183,81,146,110993,96,1353,0.0,0.417,0.0897,0.0081,0.1467,1.0,1.0,3.0457,1.0414,2.1673,0.9103,1.0
1262,1274,83,15,12,9452,84,1688,0.4485,0.2667,0.8333,0.0059,0.6667,1.0,1.0,1.9191,1.0,1.0792,0.1667,0.2288
